domain,severity,issue_type,fund_id,asset_id,asset_code,field,source_column,csv_column,source_value,csv_value,difference,source_asset_name,csv_asset_name,csv_asset_candidates_for_fund,relation_type,match_method,api_enrichment_status,building_ledger_source,interpretation
fund_master,info,source_fund_not_in_denorm_csv,112468,,,,,,이지스제374호전문투자형사모부동산투자유한회사(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112469,,,,,,이지스제374호전문투자형사모부동산투자유한회사(2종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112475,,,,,,이지스국내오피스일반사모부동산투자신탁제372호(운용),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112476,,,,,,이지스제372호전문투자형사모부동산투자신탁(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112477,,,,,,이지스제372호전문투자형사모부동산투자신탁(2종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112479,,,,,,이지스전문투자형사모부동산투자신탁10-1호(재간접)(운용),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112480,,,,,,이지스전문투자형사모부동산투자신탁10-1호(재간접)(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112481,,,,,,이지스전문투자형사모부동산투자신탁10-1호(재간접)(2종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112487,,,,,,이지스전문투자형사모부동산투자신탁제388호(운용),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112488,,,,,,이지스전문투자형사모부동산투자신탁제388호(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112489,,,,,,이지스전문투자형사모부동산투자신탁제388호(2종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112493,,,,,,이지스일반사모부동산투자신탁제390호,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112499,,,,,,이지스인컴앤그로스일반사모부동산모투자신탁제2-1호,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112511,,,,,,이지스제333호일반사모부동산투자신탁(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112512,,,,,,이지스제333호일반사모부동산투자신탁(2종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112513,,,,,,이지스글로벌전문투자형사모부동산투자신탁393호,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112520,,,,,,이지스이익참여형메자닌일반사모부동산자투자신탁제1호,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112529,,,,,,이지스전문투자형사모투자신탁406호,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112530,,,,,,이지스전문투자형사모부동산투자신탁25호(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112531,,,,,,이지스일반사모부동산투자신탁25호(2종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112546,,,,,,이지스스트래티직일반사모부동산모투자신탁제1-4호,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112551,,,,,,이지스일반사모부동산투자신탁제412호,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112552,,,,,,이지스일반사모부동산투자신탁제412호(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112553,,,,,,이지스일반사모부동산투자신탁제412호(2종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112554,,,,,,이지스일반사모부동산투자신탁제412호(3종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112555,,,,,,이지스전문투자형사모부동산투자유한회사367호(3종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112557,,,,,,이지스리빙개발투자1의2호일반사모부동산모투자회사,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112561,,,,,,이지스제424호전문투자형사모부동산투자회사(운용),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112562,,,,,,이지스제424호전문투자형사모부동산투자회사(보통주),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112563,,,,,,이지스제424호전문투자형사모부동산투자회사(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112566,,,,,,이지스글로벌전문투자형사모부동산자투자신탁405-1호,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112589,,,,,,이지스일반사모부동산투자신탁제416호(운용),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112590,,,,,,이지스일반사모부동산투자신탁제416호(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112591,,,,,,이지스일반사모부동산투자신탁제416호(2종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112593,,,,,,이지스제303호일반사모부동산투자회사,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112628,,,,,,이지스제442호일반사모부동산투자회사,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112630,,,,,,이지스리빙개발투자1의3호일반사모부동산모투자회사,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112680,,,,,,이지스일반사모부동산투자신탁제468-2호(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112681,,,,,,이지스일반사모부동산투자신탁제468-2호(2종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112683,,,,,,이지스일반사모부동산투자신탁제468-2호(운용),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112690,,,,,,이지스제463호부동산일반사모투자회사(운용),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112691,,,,,,이지스제463호부동산일반사모투자회사(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112692,,,,,,이지스제463호부동산일반사모투자회사(보통주),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112694,,,,,,이지스일반사모부동산투자신탁제463-1호(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112695,,,,,,이지스일반사모부동산투자신탁제463-1호(2종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112696,,,,,,이지스제463호부동산일반사모투자회사(A종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112697,,,,,,이지스일반사모부동산투자신탁제463-1호(A종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112699,,,,,,이지스일반사모투자신탁제471호,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112700,,,,,,이지스제400호부동산일반사모투자회사,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112701,,,,,,이지스일반사모부동산투자신탁13호(1종),,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
fund_master,info,source_fund_not_in_denorm_csv,112708,,,,,,이지스북미토스카나선순위일반사모투자신탁478호,,,,,,,,,,"The denormalized CSV grain is asset_fund_links, so funds without linked assets are expected to be absent."
